xmin,ymin,xmax,ymax,name,file,width,height,class
144,252,233,383,with_mask,maksssksksss649.png,301,400,0
179,74,218,117,with_mask,maksssksksss65.png,400,300,0
264,96,294,141,with_mask,maksssksksss65.png,400,300,0
341,77,362,103,without_mask,maksssksksss65.png,400,300,2
108,73,155,134,with_mask,maksssksksss650.png,267,400,0
186,41,217,77,with_mask,maksssksksss651.png,400,226,0
30,184,142,327,with_mask,maksssksksss652.png,301,400,0
77,69,130,112,with_mask,maksssksksss653.png,400,225,0
280,54,329,99,with_mask,maksssksksss653.png,400,225,0
88,70,206,195,with_mask,maksssksksss654.png,267,400,0
107,175,209,292,without_mask,maksssksksss655.png,301,400,2
57,69,77,87,with_mask,maksssksksss656.png,400,245,0
172,107,192,127,with_mask,maksssksksss656.png,400,245,0
275,77,296,97,with_mask,maksssksksss656.png,400,245,0
191,51,212,76,with_mask,maksssksksss657.png,400,267,0
318,26,341,53,with_mask,maksssksksss657.png,400,267,0
121,47,158,80,mask_weared_incorrect,maksssksksss658.png,267,400,1
179,81,267,173,with_mask,maksssksksss66.png,380,400,0
220,81,243,104,with_mask,maksssksksss661.png,400,261,0
266,84,290,112,with_mask,maksssksksss661.png,400,261,0
311,82,332,100,with_mask,maksssksksss661.png,400,261,0
352,101,384,137,with_mask,maksssksksss661.png,400,261,0
350,43,372,67,with_mask,maksssksksss662.png,400,261,0
69,194,152,302,with_mask,maksssksksss663.png,301,400,0
110,70,176,140,with_mask,maksssksksss664.png,259,400,0
1,162,76,251,with_mask,maksssksksss665.png,400,267,0
49,88,86,140,with_mask,maksssksksss665.png,400,267,0
63,47,107,101,with_mask,maksssksksss665.png,400,267,0
118,94,172,156,with_mask,maksssksksss665.png,400,267,0
187,121,267,201,with_mask,maksssksksss665.png,400,267,0
252,21,293,69,with_mask,maksssksksss665.png,400,267,0
339,16,369,74,with_mask,maksssksksss665.png,400,267,0
325,138,389,201,with_mask,maksssksksss665.png,400,267,0
188,100,283,204,with_mask,maksssksksss666.png,400,300,0
6,56,70,127,with_mask,maksssksksss667.png,400,225,0
286,68,348,139,with_mask,maksssksksss667.png,400,225,0
344,79,400,137,with_mask,maksssksksss667.png,400,225,0
38,248,111,354,with_mask,maksssksksss668.png,301,400,0
159,55,194,94,with_mask,maksssksksss670.png,400,225,0
219,89,245,120,with_mask,maksssksksss670.png,400,225,0
137,114,172,142,with_mask,maksssksksss670.png,400,225,0
159,110,193,148,with_mask,maksssksksss672.png,400,300,0
214,168,246,205,with_mask,maksssksksss672.png,400,300,0
29,150,55,183,with_mask,maksssksksss672.png,400,300,0
341,118,376,156,with_mask,maksssksksss672.png,400,300,0
240,143,277,186,mask_weared_incorrect,maksssksksss672.png,400,300,1
51,221,96,263,without_mask,maksssksksss672.png,400,300,2
1,50,27,78,without_mask,maksssksksss672.png,400,300,2
133,47,159,76,without_mask,maksssksksss672.png,400,300,2
354,266,397,300,without_mask,maksssksksss672.png,400,300,2
32,165,67,202,with_mask,maksssksksss673.png,400,290,0
171,193,204,229,with_mask,maksssksksss673.png,400,290,0
279,172,313,213,mask_weared_incorrect,maksssksksss673.png,400,290,1
24,60,44,83,with_mask,maksssksksss674.png,400,225,0
130,67,152,92,with_mask,maksssksksss674.png,400,225,0
171,116,192,138,with_mask,maksssksksss674.png,400,225,0
274,82,297,106,with_mask,maksssksksss674.png,400,225,0
366,58,386,80,with_mask,maksssksksss674.png,400,225,0
104,138,218,276,with_mask,maksssksksss675.png,301,400,0
88,154,114,187,with_mask,maksssksksss676.png,400,267,0
237,28,271,64,with_mask,maksssksksss677.png,400,300,0
188,50,227,89,with_mask,maksssksksss678.png,400,225,0
363,104,389,139,with_mask,maksssksksss678.png,400,225,0
125,66,200,148,with_mask,maksssksksss679.png,400,225,0
81,174,222,331,with_mask,maksssksksss681.png,301,400,0
69,80,107,114,with_mask,maksssksksss682.png,400,277,0
191,73,221,106,with_mask,maksssksksss682.png,400,277,0
311,80,346,110,with_mask,maksssksksss682.png,400,277,0
108,49,134,67,with_mask,maksssksksss682.png,400,277,0
96,87,216,214,with_mask,maksssksksss683.png,300,400,0
80,55,102,80,with_mask,maksssksksss684.png,400,269,0
12,37,54,79,with_mask,maksssksksss685.png,400,225,0
147,47,197,103,with_mask,maksssksksss685.png,400,225,0
292,55,315,80,with_mask,maksssksksss685.png,400,225,0
54,173,158,299,with_mask,maksssksksss686.png,301,400,0
57,211,168,353,with_mask,maksssksksss687.png,301,400,0
293,153,361,212,with_mask,maksssksksss689.png,560,315,0
145,93,280,241,with_mask,maksssksksss69.png,400,351,0
132,62,152,85,with_mask,maksssksksss690.png,400,245,0
275,75,297,99,with_mask,maksssksksss690.png,400,245,0
316,105,360,134,with_mask,maksssksksss691.png,400,267,0
258,75,287,110,with_mask,maksssksksss691.png,400,267,0
232,74,261,105,with_mask,maksssksksss691.png,400,267,0
204,64,232,93,with_mask,maksssksksss691.png,400,267,0
163,66,188,94,with_mask,maksssksksss691.png,400,267,0
112,43,134,67,with_mask,maksssksksss691.png,400,267,0
94,56,116,78,with_mask,maksssksksss691.png,400,267,0
73,227,161,335,with_mask,maksssksksss692.png,301,400,0
156,47,183,80,mask_weared_incorrect,maksssksksss693.png,279,400,1
90,39,123,72,with_mask,maksssksksss693.png,279,400,0
297,174,337,215,with_mask,maksssksksss695.png,400,267,0
319,125,350,156,without_mask,maksssksksss695.png,400,267,2
164,134,195,165,without_mask,maksssksksss695.png,400,267,2
189,167,230,206,with_mask,maksssksksss695.png,400,267,0
372,135,396,158,with_mask,maksssksksss695.png,400,267,0
59,148,92,189,with_mask,maksssksksss695.png,400,267,0
20,124,42,148,with_mask,maksssksksss695.png,400,267,0
131,132,152,153,with_mask,maksssksksss695.png,400,267,0
146,117,169,146,with_mask,maksssksksss695.png,400,267,0
196,118,220,143,with_mask,maksssksksss695.png,400,267,0
109,44,131,69,with_mask,maksssksksss696.png,400,269,0
39,83,149,216,with_mask,maksssksksss697.png,400,300,0
239,95,368,235,with_mask,maksssksksss697.png,400,300,0
169,168,234,243,with_mask,maksssksksss698.png,400,333,0
352,66,400,131,with_mask,maksssksksss698.png,400,333,0
1,136,37,182,mask_weared_incorrect,maksssksksss698.png,400,333,1
317,214,353,248,mask_weared_incorrect,maksssksksss698.png,400,333,1
275,61,318,107,mask_weared_incorrect,maksssksksss698.png,400,333,1
28,109,55,147,without_mask,maksssksksss698.png,400,333,2
328,87,356,135,without_mask,maksssksksss698.png,400,333,2
237,136,288,186,with_mask,maksssksksss699.png,400,279,0
278,17,320,68,without_mask,maksssksksss699.png,400,279,2
340,98,383,139,without_mask,maksssksksss699.png,400,279,2
253,116,342,210,with_mask,maksssksksss7.png,400,300,0
152,96,222,174,with_mask,maksssksksss7.png,400,300,0
120,134,173,194,with_mask,maksssksksss7.png,400,300,0
18,117,45,145,without_mask,maksssksksss70.png,400,225,2
62,120,85,143,without_mask,maksssksksss70.png,400,225,2
96,128,120,157,without_mask,maksssksksss70.png,400,225,2
152,71,203,126,with_mask,maksssksksss70.png,400,225,0
326,117,353,144,with_mask,maksssksksss70.png,400,225,0
63,124,96,160,with_mask,maksssksksss700.png,225,400,0
152,129,181,164,with_mask,maksssksksss700.png,225,400,0
9,170,60,229,with_mask,maksssksksss702.png,600,317,0
303,127,360,191,with_mask,maksssksksss702.png,600,317,0
340,66,380,111,mask_weared_incorrect,maksssksksss702.png,600,317,1
379,63,408,98,with_mask,maksssksksss702.png,600,317,0
433,61,471,105,with_mask,maksssksksss702.png,600,317,0
477,78,536,133,with_mask,maksssksksss702.png,600,317,0
17,85,59,129,with_mask,maksssksksss703.png,400,267,0
67,94,96,125,without_mask,maksssksksss703.png,400,267,2
96,167,139,208,without_mask,maksssksksss703.png,400,267,2
174,91,207,128,with_mask,maksssksksss703.png,400,267,0
212,69,238,100,with_mask,maksssksksss703.png,400,267,0
247,78,285,107,without_mask,maksssksksss703.png,400,267,2
331,93,371,135,with_mask,maksssksksss703.png,400,267,0
1,162,74,246,with_mask,maksssksksss704.png,400,267,0
49,87,85,138,with_mask,maksssksksss704.png,400,267,0
114,92,172,156,with_mask,maksssksksss704.png,400,267,0
65,45,107,101,with_mask,maksssksksss704.png,400,267,0
187,120,268,202,with_mask,maksssksksss704.png,400,267,0
252,22,296,71,with_mask,maksssksksss704.png,400,267,0
338,15,380,74,with_mask,maksssksksss704.png,400,267,0
329,138,390,204,with_mask,maksssksksss704.png,400,267,0
8,15,36,45,with_mask,maksssksksss705.png,400,225,0
53,19,86,50,with_mask,maksssksksss705.png,400,225,0
59,77,94,111,with_mask,maksssksksss705.png,400,225,0
27,155,58,186,with_mask,maksssksksss705.png,400,225,0
110,86,144,123,with_mask,maksssksksss705.png,400,225,0
104,170,135,197,with_mask,maksssksksss705.png,400,225,0
190,119,225,159,with_mask,maksssksksss705.png,400,225,0
197,185,229,222,with_mask,maksssksksss705.png,400,225,0
225,112,256,145,with_mask,maksssksksss705.png,400,225,0
279,157,310,194,with_mask,maksssksksss705.png,400,225,0
323,55,355,90,with_mask,maksssksksss705.png,400,225,0
377,28,400,55,with_mask,maksssksksss705.png,400,225,0
374,79,400,113,with_mask,maksssksksss705.png,400,225,0
320,123,351,159,with_mask,maksssksksss705.png,400,225,0
360,142,397,179,with_mask,maksssksksss705.png,400,225,0
309,191,344,225,with_mask,maksssksksss705.png,400,225,0
114,113,140,141,with_mask,maksssksksss706.png,400,267,0
86,119,106,137,with_mask,maksssksksss706.png,400,267,0
178,118,206,150,with_mask,maksssksksss706.png,400,267,0
236,89,263,121,with_mask,maksssksksss706.png,400,267,0
300,81,320,106,with_mask,maksssksksss706.png,400,267,0
287,142,324,179,with_mask,maksssksksss706.png,400,267,0
64,161,183,323,with_mask,maksssksksss707.png,301,400,0
134,62,198,138,with_mask,maksssksksss708.png,400,230,0
209,59,276,134,with_mask,maksssksksss708.png,400,230,0
49,183,139,294,with_mask,maksssksksss709.png,301,400,0
30,52,74,94,with_mask,maksssksksss71.png,400,225,0
18,119,83,191,with_mask,maksssksksss71.png,400,225,0
140,70,191,124,with_mask,maksssksksss71.png,400,225,0
230,63,344,171,with_mask,maksssksksss71.png,400,225,0
55,31,80,62,without_mask,maksssksksss710.png,400,200,2
132,61,183,124,with_mask,maksssksksss710.png,400,200,0
232,57,279,108,with_mask,maksssksksss710.png,400,200,0
186,43,208,67,with_mask,maksssksksss711.png,400,283,0
244,70,348,183,with_mask,maksssksksss713.png,400,289,0
78,139,108,174,with_mask,maksssksksss714.png,400,300,0
180,155,206,182,with_mask,maksssksksss714.png,400,300,0
305,189,326,212,with_mask,maksssksksss714.png,400,300,0
375,124,400,157,with_mask,maksssksksss714.png,400,300,0
1,95,76,172,mask_weared_incorrect,maksssksksss717.png,510,287,1
76,128,142,185,without_mask,maksssksksss717.png,510,287,2
297,91,376,169,with_mask,maksssksksss717.png,510,287,0
61,39,96,95,with_mask,maksssksksss718.png,400,267,0
90,49,136,110,with_mask,maksssksksss718.png,400,267,0
157,50,193,103,with_mask,maksssksksss718.png,400,267,0
205,73,233,113,with_mask,maksssksksss718.png,400,267,0
251,42,274,82,with_mask,maksssksksss718.png,400,267,0
285,71,311,104,with_mask,maksssksksss718.png,400,267,0
151,81,171,108,with_mask,maksssksksss719.png,400,226,0
229,81,259,111,with_mask,maksssksksss719.png,400,226,0
307,61,343,103,with_mask,maksssksksss719.png,400,226,0
112,176,207,291,without_mask,maksssksksss72.png,301,400,2
39,73,71,141,with_mask,maksssksksss720.png,400,221,0
90,110,135,170,with_mask,maksssksksss720.png,400,221,0
238,100,290,164,with_mask,maksssksksss720.png,400,221,0
102,200,200,330,with_mask,maksssksksss721.png,301,400,0
117,153,162,200,with_mask,maksssksksss723.png,400,226,0
282,17,307,40,without_mask,maksssksksss723.png,400,226,2
243,74,264,98,with_mask,maksssksksss723.png,400,226,0
303,24,328,53,with_mask,maksssksksss724.png,400,300,0
45,215,138,336,with_mask,maksssksksss725.png,301,400,0
256,63,277,85,with_mask,maksssksksss726.png,400,254,0
64,176,166,301,with_mask,maksssksksss727.png,301,400,0
89,284,176,400,without_mask,maksssksksss729.png,301,400,2
142,66,164,111,with_mask,maksssksksss73.png,400,286,0
191,67,225,101,with_mask,maksssksksss73.png,400,286,0
308,82,329,127,with_mask,maksssksksss73.png,400,286,0
93,136,136,181,with_mask,maksssksksss731.png,400,400,0
248,93,309,163,with_mask,maksssksksss731.png,400,400,0
291,47,323,83,with_mask,maksssksksss732.png,400,268,0
230,49,259,79,with_mask,maksssksksss732.png,400,268,0
197,49,221,79,with_mask,maksssksksss732.png,400,268,0
151,46,175,68,with_mask,maksssksksss732.png,400,268,0
107,47,129,72,with_mask,maksssksksss732.png,400,268,0
143,72,271,199,with_mask,maksssksksss733.png,400,295,0
93,44,150,100,with_mask,maksssksksss734.png,400,225,0
3,29,49,79,with_mask,maksssksksss735.png,400,225,0
121,68,152,103,with_mask,maksssksksss735.png,400,225,0
195,39,222,70,with_mask,maksssksksss735.png,400,225,0
75,47,97,69,without_mask,maksssksksss735.png,400,225,2
114,40,142,76,with_mask,maksssksksss736.png,267,400,0
183,57,221,99,with_mask,maksssksksss736.png,267,400,0
159,50,193,90,mask_weared_incorrect,maksssksksss737.png,400,226,1
293,59,313,80,with_mask,maksssksksss737.png,400,226,0
352,51,372,72,with_mask,maksssksksss737.png,400,226,0
82,43,123,83,with_mask,maksssksksss738.png,400,267,0
211,27,244,70,with_mask,maksssksksss738.png,400,267,0
125,59,184,114,with_mask,maksssksksss739.png,400,226,0
2,160,36,197,with_mask,maksssksksss74.png,400,301,0
92,135,138,184,with_mask,maksssksksss74.png,400,301,0
205,121,230,147,with_mask,maksssksksss74.png,400,301,0
143,60,168,89,with_mask,maksssksksss740.png,400,264,0
275,52,299,80,with_mask,maksssksksss740.png,400,264,0
111,40,151,77,mask_weared_incorrect,maksssksksss741.png,267,400,1
152,151,256,300,with_mask,maksssksksss742.png,301,400,0
111,166,199,280,with_mask,maksssksksss743.png,301,400,0
83,81,112,113,with_mask,maksssksksss744.png,400,225,0
146,228,223,328,with_mask,maksssksksss745.png,301,400,0
29,198,135,324,with_mask,maksssksksss746.png,301,400,0
94,198,189,327,with_mask,maksssksksss747.png,301,400,0
93,102,118,126,with_mask,maksssksksss749.png,251,400,0
178,190,200,211,with_mask,maksssksksss749.png,251,400,0
97,37,118,55,with_mask,maksssksksss75.png,400,211,0
276,26,298,50,with_mask,maksssksksss75.png,400,211,0
95,116,135,145,with_mask,maksssksksss751.png,400,267,0
249,26,284,57,without_mask,maksssksksss751.png,400,267,2
198,136,238,177,with_mask,maksssksksss753.png,400,267,0
206,89,228,114,with_mask,maksssksksss754.png,400,267,0
89,35,113,57,with_mask,maksssksksss755.png,400,226,0
127,25,147,49,with_mask,maksssksksss755.png,400,226,0
250,126,274,153,with_mask,maksssksksss755.png,400,226,0
248,71,269,96,with_mask,maksssksksss755.png,400,226,0
330,24,350,48,with_mask,maksssksksss755.png,400,226,0
216,40,251,82,with_mask,maksssksksss756.png,400,267,0
114,54,151,91,mask_weared_incorrect,maksssksksss756.png,400,267,1
144,48,180,85,with_mask,maksssksksss758.png,400,280,0
91,80,140,140,with_mask,maksssksksss759.png,400,267,0
154,103,206,163,with_mask,maksssksksss759.png,400,267,0
273,87,339,146,without_mask,maksssksksss759.png,400,267,2
107,67,136,95,with_mask,maksssksksss76.png,400,257,0
319,68,356,104,with_mask,maksssksksss76.png,400,257,0
217,103,252,141,without_mask,maksssksksss760.png,400,225,2
211,160,236,201,with_mask,maksssksksss760.png,400,225,0
136,67,187,121,mask_weared_incorrect,maksssksksss761.png,267,400,1
156,167,259,304,with_mask,maksssksksss762.png,301,400,0
155,72,241,155,with_mask,maksssksksss763.png,400,225,0
46,224,140,345,with_mask,maksssksksss764.png,301,400,0
56,196,156,314,with_mask,maksssksksss765.png,301,400,0
116,36,144,71,with_mask,maksssksksss767.png,267,400,0
227,43,252,76,with_mask,maksssksksss769.png,400,225,0
281,132,308,156,with_mask,maksssksksss769.png,400,225,0
57,97,88,134,with_mask,maksssksksss77.png,400,225,0
132,92,173,134,with_mask,maksssksksss77.png,400,225,0
156,57,176,75,with_mask,maksssksksss770.png,400,210,0
140,70,195,128,with_mask,maksssksksss771.png,400,267,0
45,190,80,235,without_mask,maksssksksss772.png,267,400,2
65,71,86,92,with_mask,maksssksksss773.png,400,274,0
148,60,175,88,with_mask,maksssksksss773.png,400,274,0
218,61,241,85,with_mask,maksssksksss773.png,400,274,0
290,63,312,83,without_mask,maksssksksss773.png,400,274,2
370,70,391,89,without_mask,maksssksksss773.png,400,274,2
66,32,104,72,with_mask,maksssksksss774.png,400,226,0
122,80,173,138,with_mask,maksssksksss774.png,400,226,0
257,30,301,86,with_mask,maksssksksss774.png,400,226,0
77,66,130,108,with_mask,maksssksksss775.png,400,225,0
277,53,329,99,with_mask,maksssksksss775.png,400,225,0
288,88,317,127,with_mask,maksssksksss776.png,400,267,0
26,82,70,122,with_mask,maksssksksss777.png,400,226,0
73,48,102,78,with_mask,maksssksksss777.png,400,226,0
137,42,163,74,with_mask,maksssksksss777.png,400,226,0
187,52,220,86,with_mask,maksssksksss777.png,400,226,0
226,47,248,70,without_mask,maksssksksss777.png,400,226,2
285,35,322,71,with_mask,maksssksksss777.png,400,226,0
363,32,397,72,with_mask,maksssksksss777.png,400,226,0
57,21,88,59,with_mask,maksssksksss778.png,400,267,0
84,108,123,147,with_mask,maksssksksss778.png,400,267,0
176,53,202,81,with_mask,maksssksksss778.png,400,267,0
223,36,252,70,with_mask,maksssksksss778.png,400,267,0
315,87,379,146,with_mask,maksssksksss778.png,400,267,0
23,43,59,82,with_mask,maksssksksss779.png,400,266,0
77,20,112,61,with_mask,maksssksksss779.png,400,266,0
139,41,163,71,with_mask,maksssksksss779.png,400,266,0
189,71,212,98,with_mask,maksssksksss779.png,400,266,0
344,67,365,84,with_mask,maksssksksss780.png,400,225,0
231,128,301,179,with_mask,maksssksksss780.png,400,225,0
95,60,151,130,with_mask,maksssksksss780.png,400,225,0
176,77,224,110,with_mask,maksssksksss780.png,400,225,0
78,199,191,333,with_mask,maksssksksss781.png,301,400,0
202,145,228,174,mask_weared_incorrect,maksssksksss782.png,400,226,1
289,86,327,127,with_mask,maksssksksss782.png,400,226,0
241,32,261,54,with_mask,maksssksksss783.png,400,267,0
330,23,353,52,with_mask,maksssksksss783.png,400,267,0
17,59,39,82,without_mask,maksssksksss784.png,400,225,2
43,59,71,92,with_mask,maksssksksss784.png,400,225,0
91,78,120,108,with_mask,maksssksksss784.png,400,225,0
110,43,141,77,with_mask,maksssksksss784.png,400,225,0
138,82,169,112,with_mask,maksssksksss784.png,400,225,0
175,55,204,88,with_mask,maksssksksss784.png,400,225,0
235,36,267,71,with_mask,maksssksksss784.png,400,225,0
276,67,306,99,with_mask,maksssksksss784.png,400,225,0
317,69,343,105,with_mask,maksssksksss784.png,400,225,0
159,90,217,164,without_mask,maksssksksss785.png,400,244,2
177,71,221,107,with_mask,maksssksksss786.png,400,290,0
244,64,297,122,mask_weared_incorrect,maksssksksss786.png,400,290,1
23,118,76,179,with_mask,maksssksksss787.png,400,288,0
92,109,136,164,with_mask,maksssksksss787.png,400,288,0
147,111,202,170,with_mask,maksssksksss787.png,400,288,0
188,60,233,97,without_mask,maksssksksss787.png,400,288,2
247,84,285,132,with_mask,maksssksksss787.png,400,288,0
292,99,352,162,with_mask,maksssksksss787.png,400,288,0
360,79,401,139,with_mask,maksssksksss787.png,400,288,0
14,95,45,131,with_mask,maksssksksss788.png,512,340,0
116,93,147,126,with_mask,maksssksksss788.png,512,340,0
210,105,241,137,with_mask,maksssksksss788.png,512,340,0
307,92,332,123,with_mask,maksssksksss788.png,512,340,0
388,87,418,121,with_mask,maksssksksss788.png,512,340,0
32,24,59,54,with_mask,maksssksksss789.png,400,255,0
60,121,87,148,with_mask,maksssksksss79.png,400,400,0
183,117,208,146,with_mask,maksssksksss79.png,400,400,0
330,100,356,128,with_mask,maksssksksss79.png,400,400,0
124,159,226,288,with_mask,maksssksksss790.png,301,400,0
153,53,196,107,with_mask,maksssksksss792.png,400,225,0
196,36,239,81,without_mask,maksssksksss792.png,400,225,2
16,148,42,199,without_mask,maksssksksss792.png,400,225,2
26,43,60,89,without_mask,maksssksksss792.png,400,225,2
324,73,353,112,without_mask,maksssksksss792.png,400,225,2
354,66,400,108,without_mask,maksssksksss792.png,400,225,2
134,147,241,275,with_mask,maksssksksss793.png,301,400,0
65,179,137,263,with_mask,maksssksksss794.png,400,400,0
254,189,332,276,with_mask,maksssksksss794.png,400,400,0
8,1,31,23,without_mask,maksssksksss795.png,400,300,2
9,91,31,119,with_mask,maksssksksss795.png,400,300,0
86,68,110,92,with_mask,maksssksksss795.png,400,300,0
101,7,126,34,with_mask,maksssksksss795.png,400,300,0
15,129,35,155,without_mask,maksssksksss795.png,400,300,2
25,218,53,253,with_mask,maksssksksss795.png,400,300,0
47,198,69,231,mask_weared_incorrect,maksssksksss795.png,400,300,1
89,133,111,161,with_mask,maksssksksss795.png,400,300,0
185,30,210,53,with_mask,maksssksksss795.png,400,300,0
181,67,208,95,with_mask,maksssksksss795.png,400,300,0
189,113,214,141,with_mask,maksssksksss795.png,400,300,0
133,261,161,294,with_mask,maksssksksss795.png,400,300,0
195,211,224,239,with_mask,maksssksksss795.png,400,300,0
216,231,246,264,with_mask,maksssksksss795.png,400,300,0
254,133,276,159,with_mask,maksssksksss795.png,400,300,0
261,66,286,93,with_mask,maksssksksss795.png,400,300,0
299,63,323,93,with_mask,maksssksksss795.png,400,300,0
362,90,389,115,with_mask,maksssksksss795.png,400,300,0
375,179,400,205,with_mask,maksssksksss795.png,400,300,0
6,74,30,97,with_mask,maksssksksss796.png,400,267,0
8,113,34,136,with_mask,maksssksksss796.png,400,267,0
46,80,80,121,with_mask,maksssksksss796.png,400,267,0
90,95,110,117,with_mask,maksssksksss796.png,400,267,0
189,33,218,65,with_mask,maksssksksss796.png,400,267,0
310,65,352,110,with_mask,maksssksksss796.png,400,267,0
272,112,293,129,with_mask,maksssksksss796.png,400,267,0
92,72,112,91,with_mask,maksssksksss796.png,400,267,0
185,62,272,130,with_mask,maksssksksss798.png,400,333,0
164,238,262,322,with_mask,maksssksksss798.png,400,333,0
45,41,65,63,with_mask,maksssksksss799.png,400,300,0
11,217,65,263,with_mask,maksssksksss799.png,400,300,0
84,239,134,285,with_mask,maksssksksss799.png,400,300,0
304,210,325,230,with_mask,maksssksksss799.png,400,300,0
340,251,369,275,with_mask,maksssksksss799.png,400,300,0
75,271,152,385,with_mask,maksssksksss8.png,301,400,0
214,54,291,132,with_mask,maksssksksss80.png,400,226,0
158,112,181,130,with_mask,maksssksksss801.png,400,295,0
133,35,153,56,with_mask,maksssksksss802.png,400,267,0
312,76,344,109,with_mask,maksssksksss802.png,400,267,0
161,170,227,248,with_mask,maksssksksss803.png,400,267,0
72,31,94,51,with_mask,maksssksksss804.png,400,258,0
38,3,90,55,with_mask,maksssksksss805.png,400,225,0
173,7,225,58,with_mask,maksssksksss805.png,400,225,0
307,7,351,53,with_mask,maksssksksss805.png,400,225,0
285,97,335,151,with_mask,maksssksksss805.png,400,225,0
175,101,225,148,with_mask,maksssksksss805.png,400,225,0
46,90,93,146,with_mask,maksssksksss805.png,400,225,0
49,195,93,225,with_mask,maksssksksss805.png,400,225,0
178,193,218,225,with_mask,maksssksksss805.png,400,225,0
305,196,362,225,with_mask,maksssksksss805.png,400,225,0
29,34,62,68,with_mask,maksssksksss806.png,400,225,0
95,53,126,91,with_mask,maksssksksss806.png,400,225,0
151,62,177,94,with_mask,maksssksksss806.png,400,225,0
188,65,221,103,with_mask,maksssksksss806.png,400,225,0
288,21,322,65,with_mask,maksssksksss806.png,400,225,0
249,65,272,88,with_mask,maksssksksss806.png,400,225,0
274,37,296,62,with_mask,maksssksksss807.png,400,267,0
370,22,394,44,with_mask,maksssksksss807.png,400,267,0
109,134,206,253,with_mask,maksssksksss808.png,301,400,0
21,78,65,119,without_mask,maksssksksss809.png,400,352,2
134,77,188,128,with_mask,maksssksksss809.png,400,352,0
290,43,335,93,with_mask,maksssksksss809.png,400,352,0
27,46,123,154,with_mask,maksssksksss81.png,400,240,0
145,99,229,190,with_mask,maksssksksss81.png,400,240,0
107,277,216,400,with_mask,maksssksksss810.png,301,400,0
56,47,223,238,with_mask,maksssksksss811.png,267,400,0
291,54,352,113,with_mask,maksssksksss812.png,400,400,0
165,115,213,165,with_mask,maksssksksss812.png,400,400,0
66,91,115,136,with_mask,maksssksksss812.png,400,400,0
99,100,340,382,with_mask,maksssksksss813.png,381,492,0
114,262,207,379,with_mask,maksssksksss814.png,301,400,0
117,77,179,117,mask_weared_incorrect,maksssksksss815.png,267,400,1
335,4,359,33,with_mask,maksssksksss816.png,400,268,0
294,61,326,85,with_mask,maksssksksss816.png,400,268,0
233,24,279,70,with_mask,maksssksksss816.png,400,268,0
227,101,270,143,with_mask,maksssksksss816.png,400,268,0
152,184,196,230,with_mask,maksssksksss816.png,400,268,0
122,226,233,374,without_mask,maksssksksss818.png,301,400,2
68,63,129,128,with_mask,maksssksksss819.png,400,225,0
7,53,27,75,with_mask,maksssksksss82.png,400,225,0
57,67,79,89,with_mask,maksssksksss82.png,400,225,0
149,45,172,72,with_mask,maksssksksss82.png,400,225,0
192,36,215,65,with_mask,maksssksksss82.png,400,225,0
241,74,262,97,with_mask,maksssksksss82.png,400,225,0
331,58,354,88,with_mask,maksssksksss82.png,400,225,0
178,58,247,142,with_mask,maksssksksss820.png,400,225,0
176,94,224,149,with_mask,maksssksksss821.png,400,267,0
183,5,266,92,with_mask,maksssksksss823.png,400,210,0
29,127,50,157,mask_weared_incorrect,maksssksksss824.png,400,267,1
261,125,281,145,with_mask,maksssksksss824.png,400,267,0
45,33,85,68,with_mask,maksssksksss825.png,400,225,0
135,20,169,52,with_mask,maksssksksss825.png,400,225,0
227,32,254,61,with_mask,maksssksksss825.png,400,225,0
300,30,330,58,with_mask,maksssksksss825.png,400,225,0
94,87,122,121,with_mask,maksssksksss826.png,400,267,0
19,65,41,92,with_mask,maksssksksss826.png,400,267,0
336,78,397,122,with_mask,maksssksksss826.png,400,267,0
65,174,180,323,with_mask,maksssksksss828.png,301,400,0
8,62,47,95,with_mask,maksssksksss829.png,400,200,0
342,33,374,73,with_mask,maksssksksss829.png,400,200,0
320,49,342,67,without_mask,maksssksksss829.png,400,200,2
145,116,229,209,with_mask,maksssksksss83.png,400,306,0
167,77,220,133,mask_weared_incorrect,maksssksksss830.png,267,400,1
74,62,120,112,with_mask,maksssksksss831.png,400,241,0
150,56,223,136,with_mask,maksssksksss833.png,400,226,0
33,25,66,65,with_mask,maksssksksss834.png,400,267,0
221,48,241,76,with_mask,maksssksksss834.png,400,267,0
337,136,361,161,with_mask,maksssksksss834.png,400,267,0
57,86,162,184,mask_weared_incorrect,maksssksksss835.png,267,400,1
241,88,277,122,with_mask,maksssksksss836.png,400,313,0
150,186,179,218,with_mask,maksssksksss836.png,400,313,0
100,158,125,185,with_mask,maksssksksss836.png,400,313,0
201,68,231,102,with_mask,maksssksksss836.png,400,313,0
114,79,143,113,with_mask,maksssksksss836.png,400,313,0
142,161,253,324,with_mask,maksssksksss838.png,301,400,0
64,129,110,174,with_mask,maksssksksss84.png,512,354,0
166,136,222,196,with_mask,maksssksksss84.png,512,354,0
383,126,430,184,with_mask,maksssksksss84.png,512,354,0
167,50,196,83,with_mask,maksssksksss840.png,400,267,0
223,83,245,111,with_mask,maksssksksss840.png,400,267,0
134,184,223,296,without_mask,maksssksksss841.png,301,400,2
82,95,102,126,without_mask,maksssksksss842.png,400,225,2
147,98,189,139,with_mask,maksssksksss842.png,400,225,0
